state,court,name,birth_date,start_date,end_date,mandatory_retirement,chief_justice,chief_term,ticket_party,appointer_name,appointer_party,law_school,source_url,scraped_at,Unnamed: 0,JID,gender,party,race,professional experience,election type,term start,term end,next election date,match_quality
Georgia,Supreme Court of Georgia (U.S. state),Verda Colvin,1965,"July 29, 2021",2028,,False,,,Brian Kemp,R,Georgia,https://en.wikipedia.org/wiki/Supreme_Court_of_Georgia_(U.S._state),2026-05-19T20:06:44.867830+00:00,329.0,01331291-8cc3-42fb-b7ec-322fcd646fc8,female,unsure,black,"prosecutor, misc. private practice, judicial",appointed,"july 29, 2021","december 31, 2028","november 7, 2028",High
Georgia,Supreme Court of Georgia (U.S. state),Andrew Pinson,1986,"July 20, 2022",2030,,False,,,Brian Kemp,R,Georgia,https://en.wikipedia.org/wiki/Supreme_Court_of_Georgia_(U.S._state),2026-05-19T20:06:44.867830+00:00,8.0,7e4dc22f-a9d3-41d2-8777-0b386c9a0365,male,republican,white,"corporate, government civil (non civil rights), misc. private practice, judicial",appointed,"july 20, 2022","december 31, 2024","november 4, 2024",High
Georgia,Supreme Court of Georgia (U.S. state),Benjamin Land,,"July 24, 2025",2026,,False,,,Brian Kemp,R,Georgia,https://en.wikipedia.org/wiki/Supreme_Court_of_Georgia_(U.S._state),2026-05-19T20:06:44.867830+00:00,21.0,a0c31585-9498-45c6-90f4-3fe06f765c1a,male,unsure,white,"corporate, judicial",appointed,"july 24, 2025","december 31, 2026","november 3, 2026",High
Hawaii,Supreme Court of Hawaii,Vladimir Devens,1962,"May 5, 2026","May 4, 2036",2032,True,,,Josh Green,D,UC Berkeley,https://en.wikipedia.org/wiki/Hawaii_Supreme_Court,2026-05-19T20:06:45.090400+00:00,331.0,2d3646d3-f802-40c3-b9da-2d113264bfc0,male,unsure,asian american,", pacific islander","other public interest org, plaintiff-side civil private practice, misc. private practice","appointed, leg confirmed","january 12, 2024","january 12, 2034",High
Hawaii,Supreme Court of Hawaii,Sabrina McKenna,"October 7, 1957","March 3, 2011","March 2, 2031",2027,False,,,Neil Abercrombie,D,HawaiiDuke (LLM),https://en.wikipedia.org/wiki/Hawaii_Supreme_Court,2026-05-19T20:06:45.090400+00:00,288.0,cb49a4b4-c1f6-4d62-840f-f7b6fe2b23d2,female,democrat,asian american,"corporate, misc. private practice, judicial, law professor/academia","appointed, commission retained, leg confirmed","march 3, 2011","march 2, 2031",requires majority of commission members approval,High
Hawaii,Supreme Court of Hawaii,Todd W. Eddins,"March 18, 1964","December 11, 2020","December 10, 2030",2034,False,,,David Ige,D,Hawaii,https://en.wikipedia.org/wiki/Hawaii_Supreme_Court,2026-05-19T20:06:45.090400+00:00,324.0,60429f9f-0da5-47b1-aaa2-4a6582483cc9,male,unsure,white,"public defender/other indigent defense, misc. private practice, judicial","appointed, leg confirmed","december 11, 2020","december 11, 2030",requires majority of commission members approval,High
Hawaii,Supreme Court of Hawaii,Lisa M. Ginoza,"October 20, 1964","January 12, 2024","January 11, 2034",2034,False,,,Josh Green,D,Hawaii,https://en.wikipedia.org/wiki/Hawaii_Supreme_Court,2026-05-19T20:06:45.090400+00:00,207.0,20654536-8a83-4935-91db-a8ea6cf61020,female,unsure,asian american,", pacific islander","prosecutor, defend criminal legal system, corporate, government civil (non civil rights), misc. private practice, judicial, law professor/academia","appointed, leg confirmed","january 12, 2024","january 12, 2034",High
Idaho,Idaho Supreme Court,G. Richard Bevan,"May 5, 1959","September 27, 2017",2030,,True,2021–present,,Butch Otter,R,BYU,https://en.wikipedia.org/wiki/Idaho_Supreme_Court,2026-05-19T20:06:45.337610+00:00,107.0,c7ea6a75-7225-4d27-ad35-20932a5bb3bf,male,republican,white,"prosecutor, misc. private practice, judicial","appointed, elected, nonpartisan","september 27, 2017","january 6, 2025","november 5, 2024",High
Idaho,Idaho Supreme Court,Robyn Brody,"February 13, 1970","January 2, 2017",2028,,False,,,,,Denver,https://en.wikipedia.org/wiki/Idaho_Supreme_Court,2026-05-19T20:06:45.337610+00:00,283.0,e0b7f24c-a7ae-4108-996c-218fb526f71d,female,republican,white,"corporate, misc. private practice","elected, nonpartisan","january 2, 2017","january 1, 2029","november 7, 2028",High
Idaho,Idaho Supreme Court,Gregory W. Moeller,"May 1, 1963","January 3, 2019",2026,,False,,,Butch Otter,R,BYU,https://en.wikipedia.org/wiki/Idaho_Supreme_Court,2026-05-19T20:06:45.337610+00:00,122.0,37c6f670-fc07-485b-b9eb-0b5c03a1a481,male,republican,white,"misc. private practice, judicial","appointed, elected, nonpartisan","january 3, 2019","january 4, 2027","november 3, 2026",High
Idaho,Idaho Supreme Court,Colleen Zahn,"October 7, 1973","July 1, 2021",2028,,False,,,Brad Little,R,Idaho,https://en.wikipedia.org/wiki/Idaho_Supreme_Court,2026-05-19T20:06:45.337610+00:00,55.0,39827eac-cb15-46c2-9a5b-2a8608f0c79a,female,republican,white,"prosecutor, defend criminal legal system, government civil (non civil rights), misc. private practice","appointed, elected, nonpartisan","july 14, 2021","january 1, 2029","november 7, 2028",High
Idaho,Idaho Supreme Court,Cynthia Meyer,,December 2023,2026,,False,,,Brad Little,R,Utah,https://en.wikipedia.org/wiki/Idaho_Supreme_Court,2026-05-19T20:06:45.337610+00:00,61.0,a80cf94b-add6-4142-89fb-0c424e929ccb,female,unsure,white,"misc. private practice, judicial","appointed, elected, nonpartisan","november 1, 2023","january 4, 2027","november 3, 2026",High
Illinois,Supreme Court of Illinois,P. Scott Neville Jr.,1948 or 1949,"June 15, 2018",2030,,True,2025–present,Democratic,,,WashU,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,246.0,5e02d8f0-c4db-4f8a-b19a-bc0999c312d1,male,democrat,black,"legal aid/non-govt civil rights, plaintiff-side civil private practice, misc. private practice, judicial, other exec branch experience","appointed, elected, partisan","june 15, 2018","december 2, 2030","november 5, 2030",High
Illinois,Supreme Court of Illinois,David K. Overstreet,"January 14, 1966","December 7, 2020",2030,,False,,Republican,,,Tennessee,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,73.0,c607e692-c53e-404e-8762-95086d5c91f2,male,republican,white,"misc. private practice, judicial","elected, partisan","december 7, 2020","december 2, 2030","november 5, 2030",High
Illinois,Supreme Court of Illinois,Lisa Holder White,1968,"July 8, 2022",2034,,False,,Republican,,,Illinois,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,208.0,3c5a2d53-4ae6-4445-a25a-d4022fd145f0,female,republican,black,"prosecutor, public defender/other indigent defense, misc. private practice, judicial",appointed,"july 7, 2022","december 5, 2022","november 8, 2022",High
Illinois,Supreme Court of Illinois,Joy Cunningham,1951,"December 1, 2022",2034,,False,,Democratic,,,UIC,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,173.0,560c2801-eab7-424a-9c79-705cf45fce34,female,democrat,black,"government civil (non civil rights), misc. private practice, judicial",appointed,"december 1, 2022",unsure,unsure,High
Illinois,Supreme Court of Illinois,Elizabeth Rochford,1960 or 1961,"December 5, 2022",2032,,False,,Democratic,,,Loyola,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,99.0,3ad4e342-9576-4125-aabc-9f76dd91019b,female,democrat,white,"prosecutor, misc. private practice, judicial","elected, partisan","december 5, 2022","december 6, 2032","november 2, 2032",High
Illinois,Supreme Court of Illinois,Mary Kay O'Brien,"June 4, 1965","December 5, 2022",2032,,False,,Democratic,,,Illinois,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,218.0,3059feb6-60e6-4b39-a696-d24d7330870c,female,democrat,white,"prosecutor, government civil (non civil rights), misc. private practice, judicial, legislative experience","elected, partisan","december 5, 2022","december 6, 2032","november 2, 2032",High
Illinois,Supreme Court of Illinois,Sanjay Tailor,"March 12, 1964","January 30, 2026",2028,,False,,Democratic,,,Loyola,https://en.wikipedia.org/wiki/Illinois_Supreme_Court,2026-05-19T20:06:45.572256+00:00,291.0,bdf68062-d545-40b5-8413-8be8b58defe3,male,democrat,indian american,"prosecutor, corporate, judicial",appointed,"january 29, 2026","december 31, 2028","november 7, 2028",High
Indiana,Indiana Supreme Court,Loretta Rush,"May 11, 1958","November 7, 2012",2034,2033,True,2014–present,,Mitch Daniels,R,Indiana,https://en.wikipedia.org/wiki/Indiana_Supreme_Court,2026-05-19T20:06:45.808751+00:00,209.0,d45a402a-7b5b-4fc8-ac8c-e888d7e07875,female,republican,white,"corporate, plaintiff-side civil private practice, misc. private practice, judicial","appointed, retention elected","november 7, 2012","december 31, 2024","november 5, 2024",High
Indiana,Indiana Supreme Court,Mark Massa,"March 6, 1961","April 2, 2012",2034,2036,False,,,Mitch Daniels,R,IU-Indianapolis,https://en.wikipedia.org/wiki/Indiana_Supreme_Court,2026-05-19T20:06:45.808751+00:00,216.0,848b0e1a-0f0c-4cef-b0a0-c122f9af515b,male,republican,white,"prosecutor, misc. private practice, other exec branch experience","appointed, retention elected","april 2, 2012","december 31, 2024","november 8, 2022",High
Indiana,Indiana Supreme Court,Geoffrey G. Slaughter,"November 1, 1962","June 13, 2016",2028,2037,False,,,Mike Pence,R,Indiana,https://en.wikipedia.org/wiki/Indiana_Supreme_Court,2026-05-19T20:06:45.808751+00:00,111.0,ee3c16c3-215e-4652-bc0b-8b966f1cf8c9,male,republican,white,"corporate, other exec branch experience","appointed, retention elected","june 13, 2016","december 31, 2028","november 7, 2028",High
Indiana,Indiana Supreme Court,Christopher M. Goff,1972,"July 24, 2017",2030,2047,False,,,Eric Holcomb,R,Indiana,https://en.wikipedia.org/wiki/Indiana_Supreme_Court,2026-05-19T20:06:45.808751+00:00,50.0,d7c31d42-525d-4efd-88fe-90a002905bbc,male,republican,white,"public defender/other indigent defense, plaintiff-side civil private practice, misc. private practice, judicial","appointed, retention elected","july 24, 2017","december 31, 2030","november 5, 2030",High
Indiana,Indiana Supreme Court,Derek R. Molter,"February 16, 1982","September 1, 2022",2034,2057,False,,,Eric Holcomb,R,Indiana,https://en.wikipedia.org/wiki/Indiana_Supreme_Court,2026-05-19T20:06:45.808751+00:00,86.0,17514d88-0fcc-454b-a4f5-b0e0894cd093,male,unsure,white,"corporate, judicial",appointed,"september 1, 2022",,"november 5, 2024",High
Iowa,Iowa Supreme Court,Susan Christensen,"April 27, 1962","September 21, 2018",2028,"April 27, 2034",True,,,Kim Reynolds,R,Creighton,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,315.0,83a2ee39-6103-4f88-8462-ed1bf66121f9,female,republican,white,"prosecutor, defend criminal legal system, misc. private practice, judicial","appointed, retention elected",2018,"december 31, 2028","november 7, 2028",High
Iowa,Iowa Supreme Court,Edward Mansfield,"January 12, 1957","February 23, 2011",2028,"January 12, 2029",False,,,Terry Branstad,R,Yale,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,95.0,60832bc8-1e20-46a3-ae49-af4ac9a8d73d,male,unsure,white,"misc. private practice, judicial","appointed, retention elected",2011,"december 31, 2028","november 7, 2028",High
Iowa,Iowa Supreme Court,Thomas D. Waterman,1959,"February 23, 2011",2028,2031,False,,,Terry Branstad,R,Iowa,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,321.0,ffe33ddd-c9e7-422c-b4a2-8064d917ee64,male,republican,white,"plaintiff-side civil private practice, misc. private practice","appointed, retention elected",2011,"december 31, 2028","november 7, 2028",High
Iowa,Iowa Supreme Court,Christopher McDonald,"September 17, 1974","February 20, 2019",2028,"September 17, 2046",False,,,Kim Reynolds,R,Iowa,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,51.0,91bbf238-7f13-48a8-bffc-8f667d7083a2,male,republican,white,", vietnamese",", asian american","corporate, misc. private practice, judicial","appointed, retention elected","april 5, 2019",High
Iowa,Iowa Supreme Court,Dana Oxley,"December 27, 1967","January 29, 2020",2030,"December 27, 2039",False,,,Kim Reynolds,R,Iowa,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,68.0,a888f0fd-2bbb-4123-90ce-387cae4c08f4,female,republican,white,"corporate, misc. private practice, judicial","appointed, retention elected","february 24, 2020","december 31, 2030","november 5, 2030",High
Iowa,Iowa Supreme Court,Matthew McDermott,"November 22, 1977","April 3, 2020",2030,"November 22, 2049",False,,,Kim Reynolds,R,UC Berkeley,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,224.0,f25b914e-6556-43cc-bd8e-95f8d730fc9c,male,republican,white,"public defender/other indigent defense, corporate, misc. private practice","appointed, retention elected","april 3, 2020","december 31, 2022","november 8, 2022",High
Iowa,Iowa Supreme Court,David N. May,"May 23, 1971","July 27, 2022",2032,"May 23, 2043",False,,,Kim Reynolds,R,Drake,https://en.wikipedia.org/wiki/Iowa_Supreme_Court,2026-05-19T20:06:46.030950+00:00,77.0,c255b0b5-a4e6-4eed-9e6c-4f515239bdf4,male,republican,white,"corporate, misc. private practice, judicial",appointed,"july 27, 2022","december 31, 2024","november 8, 2024",High
Kansas,Kansas Supreme Court,Eric S. Rosen,"March 25, 1953","November 18, 2005",2026,"January 10, 2033",True,,,Kathleen Sebelius,D,Washburn,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,101.0,f4789ae7-9092-4cd0-83b6-175d256289cc,male,democrat,white,"prosecutor, public defender/other indigent defense, misc. private practice, judicial, other exec branch experience","appointed, retention elected",2005,"january 11, 2027","november 3, 2026",High
Kansas,Kansas Supreme Court,Daniel Biles,"August 12, 1952","March 6, 2009",2028,"January 8, 2029",False,,,Kathleen Sebelius,D,Washburn,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,65.0,fdcb5fb8-5388-40f4-9596-ed58b416cfab,male,democrat,white,"government civil (non civil rights), misc. private practice, other exec branch experience","appointed, retention elected","january 7, 2009","january 1, 2029","november 7, 2028",Medium
Kansas,Kansas Supreme Court,Daniel Biles,"August 12, 1952","March 6, 2009",2028,"January 8, 2029",False,,,Kathleen Sebelius,D,Washburn,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,217.0,70480e59-9594-4a70-860d-3f3ac4e2aea7,female,republican,white,"misc. private practice, judicial","appointed, retention elected","january 13, 2003","january 1, 2029","november 7, 2028",Medium
Kansas,Kansas Supreme Court,Caleb Stegall,"September 20, 1971","December 5, 2014",2028,"January 14, 2047",False,,,Sam Brownback,R,Kansas,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,36.0,92fa9a19-4aaf-42e6-9794-bd3e2c14124e,male,republican,white,"prosecutor, misc. private practice, judicial","appointed, retention elected","december 5, 2014","january 1, 2029","november 7, 2028",High
Kansas,Kansas Supreme Court,K. J. Wall,"November 17, 1970","August 3, 2020",2028,"January 14, 2047",False,,,Laura Kelly,D,Kansas,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,192.0,d674aeb3-7fcd-4df0-a3b8-f45741c076f5,male,unsure,white,"corporate, misc. private practice, judicial","appointed, retention elected","august 3, 2020","january 1, 2029","november 7, 2028",Medium
Kansas,Kansas Supreme Court,Melissa Standridge,"July 12, 1962","December 14, 2020",2028,"January 14, 2041",False,,,Laura Kelly,D,UMKC,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,231.0,1818418f-9185-4ff0-9639-74e49a7ccf07,female,unsure,white,"misc. private practice, judicial","appointed, retention elected","december 14, 2020",january 2029,"november 7, 2028",High
Kansas,Kansas Supreme Court,Larkin Walsh,1978 or 1979,"September 17, 2025",2026,"January 8, 2057",False,,,Laura Kelly,D,Kansas,https://en.wikipedia.org/wiki/Kansas_Supreme_Court,2026-05-19T20:06:46.256563+00:00,198.0,d57009c1-1841-49b6-b3e8-834aeb88248e,female,republican,white,"legal aid/non-govt civil rights, plaintiff-side civil private practice, judicial",appointed,"august 7, 2025","december 31, 2026","november 3, 2026",High
Kentucky,Kentucky Supreme Court,Debra H. Lambert,,"January 7, 2019",2026,,True,,,,,Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,82.0,e2a36d2c-327d-405a-8dac-bd958f061c1b,female,democrat,white,"prosecutor, misc. private practice, judicial, other exec branch experience","elected, nonpartisan","january 7, 2019",january 2027,"november 3, 2026",High
Kentucky,Kentucky Supreme Court,Robert B. Conley,"July 19, 1958","January 4, 2021",2028,,False,,,,,Northern Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,277.0,5a0b343b-20fd-481f-9e8a-580821a40c40,male,unsure,white,"corporate, misc. private practice, judicial","elected, nonpartisan","january 4, 2021","january 1, 2029","november 7, 2028",High
Kentucky,Kentucky Supreme Court,Michelle M. Keller,1960,"April 3, 2013",2030,,False,,,,,Northern Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,238.0,cc1db3e1-79e0-4caf-9369-c08a3a8bad12,female,democrat,white,"prosecutor, misc. private practice, judicial","appointed, elected, nonpartisan","april 3, 2013",january 2031,"november 5, 2030",High
Kentucky,Kentucky Supreme Court,Christopher Shea Nickell,1958 or 1959,"December 11, 2019",2030,,False,,,,,Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,52.0,a0072e37-de66-4aaf-bcfa-4ce9e44d7703,male,democrat,white,"prosecutor, public defender/other indigent defense, corporate, misc. private practice, judicial, law professor/academia","elected, nonpartisan","december 11, 2019",january 2031,"november 5, 2030",High
Kentucky,Kentucky Supreme Court,Kelly Thompson,1947 or 1948,"January 2, 2023",2030,,False,,,,,Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,187.0,23b1af38-702b-4cba-a16e-bcec36c08302,male,unsure,white,"public defender/other indigent defense, misc. private practice, judicial, other exec branch experience","elected, nonpartisan","january 2, 2023",january 2031,"november 5, 2030",High
Kentucky,Kentucky Supreme Court,Angela McCormick Bisig,1964 or 1965,"January 2, 2023",2030,,False,,,,,Louisville,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,10.0,119fe047-56f9-4ecc-8670-931882e85773,female,unsure,white,"prosecutor, misc. private practice, judicial","elected, nonpartisan","january 2, 2023",january 2031,"november 5, 2030",High
Kentucky,Kentucky Supreme Court,Pamela R. Goodwine,1959 or 1960,"January 6, 2025",2032,,False,,,,,Kentucky,https://en.wikipedia.org/wiki/Kentucky_Supreme_Court,2026-05-19T20:06:46.498494+00:00,248.0,8a3e2a6e-0a75-42b7-818d-b256bf77f2a0,female,unsure,black,"corporate, misc. private practice, judicial, other exec branch experience","elected, nonpartisan","january 6, 2025",,,High
Louisiana,Louisiana Supreme Court,John L. Weimer,"October 2, 1954","December 13, 2001",2032,,True,,Independent,,,Louisiana State,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,158.0,79ee4ba1-6d9a-4b91-a558-1dad712e0b88,male,independent,white,"misc. private practice, judicial, law professor/academia","elected, partisan",2001,"december 31, 2032","november 2, 2032",High
Louisiana,Louisiana Supreme Court,Jefferson D. Hughes III,"January 9, 1952","February 1, 2013",2028,,False,,Republican,,,Louisiana State,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,140.0,02a4a66a-305d-466a-b6d2-8106f3e519e8,male,republican,white,"misc. private practice, judicial","elected, partisan",february 2013,"december 31, 2028","november 7, 2028",High
Louisiana,Louisiana Supreme Court,Jay McCallum,"June 6, 1960","November 13, 2020",2026,,False,,Republican,,,Louisiana State,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,139.0,a000f74e-6c03-4f0a-9c5a-187f87d56102,male,republican,white,"prosecutor, public defender/other indigent defense, misc. private practice, judicial, legislative experience","elected, partisan",november 2020,"december 31, 2026","november 3, 2026",High
Louisiana,Louisiana Supreme Court,Piper D. Griffin,"February 2, 1962","January 1, 2021",2030,,False,,Democratic,,,Louisiana State,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,261.0,6d19a899-1efc-4ca9-ba49-bc35f1cefeb5,female,democrat,black,"misc. private practice, judicial","elected, partisan","january 1, 2021","december 31, 2030","november 5, 2030",High
Louisiana,Louisiana Supreme Court,John Guidry,"January 19, 1962","January 1, 2025",2034,,False,,Democratic,,,Southern,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,155.0,f5477da4-b319-49f0-aaac-0179c630786e,male,democrat,black,"judicial, legislative experience","elected, partisan","january 1, 2025",,,High
Louisiana,Louisiana Supreme Court,Cade Cole,1983,"April 2, 2025",2026,,False,,Republican,,,Tulane,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,34.0,431f1578-2a9e-4037-8ec3-96258fd038bb,male,republican,white,"prosecutor, government civil (non civil rights), judicial","elected, partisan",march 2025,"december 31, 2026","november 3, 2026",High
Louisiana,Louisiana Supreme Court,Allison Penzato,,"December 22, 2025",2026 (special),,False,,Republican,,,Loyola,https://en.wikipedia.org/wiki/Louisiana_Supreme_Court,2026-05-19T20:06:46.725675+00:00,,,,,,,,,,,
Maine,Maine Supreme Judicial Court,Valerie Stanfill,1957 or 1958,"June 8, 2021","June 8, 2028",,True,,,Janet Mills,D,Maine,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,328.0,d0d0b97c-7cf8-4d18-a0f7-2e31c6558944,female,unsure,white,"other public interest org, plaintiff-side civil private practice, misc. private practice, judicial, law professor/academia","appointed, leg confirmed","june 8, 2021","june 8, 2028",n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Andrew Mead,1952,"March 22, 2007","March 22, 2028",,False,,,John Baldacci,D,NYLS,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,6.0,5abb850b-5f69-4609-8d83-18b0c03e0d75,male,democrat,white,"corporate, misc. private practice, judicial","appointed, leg confirmed","february 4, 2020","february 3, 2027",n/a - requires reappointment/confirmation,Medium
Maine,Maine Supreme Judicial Court,Andrew Mead,1952,"March 22, 2007","March 22, 2028",,False,,,John Baldacci,D,NYLS,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,7.0,1e31014c-a890-43f9-a442-7915c445534e,male,democrat,white,"misc. private practice, judicial","appointed, leg confirmed",2007,2028,n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Catherine Connors,"January 26, 1959","February 4, 2020","February 3, 2027",,False,,,Janet Mills,D,Northwestern,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,42.0,5e676fc5-87cf-4f24-93f4-34c0fe6e9fc8,female,unsure,white,"corporate, misc. private practice","appointed, leg confirmed","january 6, 2020","february 3, 2027",n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Rick E. Lawrence,"November 4, 1955","May 4, 2022","May 4, 2029",,False,,,Janet Mills,D,Harvard,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,276.0,4374208c-e1c4-44ba-9d97-3b91d23138b8,male,unsure,black,"corporate, judicial","leg confirmed, appointed","may 4, 2022","may 4, 2029",n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Wayne R. Douglas,1951 or 1952,"March 10, 2023","March 10, 2030",,False,,,Janet Mills,D,Maine,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,333.0,8d4f73a1-45bd-48b8-b1f1-52a097397b06,male,unsure,white,"misc. private practice, judicial, other exec branch experience","appointed, leg confirmed","february 1, 2023","february 17, 2030",n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Julia M. Lipez,1980,"March 28, 2025","March 28, 2032",,False,,,Janet Mills,D,Stanford,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,175.0,85f7c6f5-b923-476b-9147-cb9f44726a3d,female,democrat,white,"prosecutor, corporate, judicial","appointed, leg confirmed","march 28, 2025","march 28, 2032",n/a - requires reappointment/confirmation,High
Maine,Maine Supreme Judicial Court,Chris Taub,1967 or 1968,"April 6, 2026","April 6, 2033",,False,,,Janet Mills,D,BU,https://en.wikipedia.org/wiki/Maine_Supreme_Judicial_Court,2026-05-19T20:06:46.950075+00:00,,,,,,,,,,,
Maryland,Supreme Court of Maryland,Matthew J. Fader,1973,"April 15, 2022",2034,2043,True,,,Larry Hogan,R,Yale,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,223.0,016a2af1-ff9c-4f6d-be3d-33c1440589a0,male,unsure,white,"corporate, government civil (non civil rights), judicial","appointed, leg confirmed","april 15, 2022",unsure,unsure,High
Maryland,Supreme Court of Maryland,Shirley M. Watts,1959,"July 31, 2013",2034,2029,False,,,Martin O'Malley,D,Rutgers,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,305.0,27944f18-4daa-49da-a9b7-ee8fa68571ad,female,democrat,black,"prosecutor, public defender/other indigent defense, judicial","appointed, leg confirmed, retention elected","july 31, 2013","december 31, 2024","november 5, 2024",High
Maryland,Supreme Court of Maryland,Brynja M. Booth,1972,"April 18, 2019",2030,2042,False,,,Larry Hogan,R,W&L,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,32.0,0c820cc4-cf91-490c-8a47-2ba1341f5995,female,unsure,white,"government civil (non civil rights), misc. private practice, other exec branch experience","appointed, leg confirmed, retention elected","march 22, 2019","december 31, 2030","november 5, 2030",High
Maryland,Supreme Court of Maryland,Jonathan Biran,1966,"December 16, 2019",2030,2036,False,,,Larry Hogan,R,Stanford,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,166.0,c1c7d5f1-fa77-457b-a60f-59b36080e7f7,male,unsure,white,"prosecutor, corporate, misc. private practice","appointed, leg confirmed, retention elected","december 9, 2019","december 31, 2030","november 5, 2030",High
Maryland,Supreme Court of Maryland,Steven B. Gould,1966,"September 11, 2021",2032,2036,False,,,Larry Hogan,R,BU,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,311.0,bcdefc73-6b66-4c7d-979e-6d53e76886b8,male,unsure,white,"corporate, plaintiff-side civil private practice, misc. private practice, judicial","appointed, leg confirmed","september 11, 2021","december 31, 2032","november 2, 2032",High
Maryland,Supreme Court of Maryland,Angela M. Eaves,1959,"April 12, 2022",2034,2029,False,,,Larry Hogan,R,Texas,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,9.0,2c9e04fb-cf31-4c65-934e-4270305b6fb9,female,unsure,black,", latino","prosecutor, legal aid/non-govt civil rights, defend criminal legal system, government civil (non civil rights), judicial","appointed, leg confirmed","april 12, 2022","december 31, 2024",High
