case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
20-1571_Iowa_2022/02/25,20-1571,State v. Basquin,Iowa,2022-02-25,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Basquin%2C%20Iowa%20No.%2020-1571.pdf,"Whether the Iowa Supreme Court's COVID-19 supervisory orders authorizing written felony guilty pleas violated precedent, due process, and separation of powers.","The State argued that the court's constitutional and inherent authority allowed it to permit written guilty pleas to felonies during the pandemic, and that the supervisory orders did not violate due process or the separation of powers.","Basquin argued that rules of criminal procedure, precedent, and due process require an in-person plea colloquy in open court, and that the supervisory orders allowing written pleas violate due process and separation of powers.","The court upheld its supervisory orders as lawful exercises of its constitutional and inherent authority during the pandemic, rejected Basquin's due process and separation of powers challenges to his written plea, and affirmed his conviction.",plaintiff,NA,NA,NA,protected,NA,protected,NA,NA,NA,NA,NA,NA
20-0617_Iowa_2022/02/04,20-0617,State v. Lilly,Iowa,2022-02-04,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Lilly%2C%20Iowa%20No.%2020-0617.pdf,Whether Kenneth Lee Lilly's right to an impartial jury under the United States and Iowa Constitutions was violated due to the systematic exclusion of African-Americans from jury pools.,"Lilly argued that his right to an impartial jury was violated because neither his jury nor the jury panel contained any African-Americans, and this underrepresentation was due to systematic exclusion caused by the jury selection process, specifically the source lists used.","The State argued that Lilly failed to prove that the challenged practice of using voter registration, driver's license, and nonoperator identification lists caused the systematic exclusion, especially as it is a 'run-of-the-mill' practice under the Sixth Amendment, and he lacked evidence for his premises under the Iowa Constitution.",The court affirmed the district court's holding that Lilly failed to prove a violation of his right to an impartial jury and affirmed his conviction.,defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19-0180_Iowa_2021/06/18,19-0180,State v. Wright,Iowa,2021-06-18,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Wright%2C%20Iowa%20No.%2019-0180.pdf,"Whether a peace officer, without a warrant, can take a citizen's opaque trash bags left outside for collection, open them, and rummage through their contents for criminal investigation.","The officer's warrantless search of his trash bags violated his constitutional rights under federal and state law, as it involved physical trespass and an invasion of his reasonable expectation of privacy, especially given local anti-scavenging ordinances.","Wright abandoned his trash, thus he had no reasonable expectation of privacy in it, and the officer's conduct was justified for law enforcement purposes.","The court ruled that the warrantless search and seizure of Wright's trash bags violated Article I, Section 8 of the Iowa Constitution, and remanded the case for the suppression of evidence obtained from these searches.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,protected,NA
19-1954_Iowa_2021/06/30,19-1954,Godfrey v. State,Iowa,2021-06-30,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Godfrey%20v.%20State%2C%20Iowa%20No.%2019-1954.pdf,"Whether Christopher J. Godfrey, an openly gay appointed state official, was subjected to sexual-orientation discrimination and retaliation under the Iowa Civil Rights Act and had his constitutional due process rights violated by Governor Branstad's actions, including a salary reduction.","Godfrey argued that Governor Branstad's decision to request his resignation and reduce his salary was motivated by his sexual orientation, constituting discrimination and retaliation under the Iowa Civil Rights Act (ICRA). He also claimed a constitutionally protected property interest in his salary, which was violated.","The defendants argued they were entitled to judgment as a matter of law because the ICRA was inapplicable (Godfrey was an officer, not an employee), there was insufficient evidence that Governor Branstad knew Godfrey was gay, Godfrey did not engage in statutorily protected activity for retaliation, and Godfrey had no constitutionally protected property interest in his salary.","The court reversed the judgment of the district court and remanded the matter for the entry of dismissal of the plaintiff's claims, ruling in favor of the defendants on all claims.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed
20-0804_Iowa_2021/06/30,20-0804,"Planned Parenthood of the Heartland, Inc. v. Reynolds",Iowa,2021-06-30,Reproductive Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20of%20the%20Heartland%2C%20Inc.%20v.%20Reynolds%2C%20Iowa%20No.%2020-0804.pdf,"Whether the Iowa General Assembly's law, which prohibits abortion providers from participating in federally funded sex education grant programs, violates constitutional rights such as equal protection, due process, free speech, and free association.","Planned Parenthood of the Heartland (PPH) argued that the Act violates its equal protection rights by unconstitutionally distinguishing between abortion providers and non-providers, and that it imposes unconstitutional conditions on the receipt of government funds by forcing PPH to give up its rights to free speech, free association, and a due process right to provide abortions.","The State argued that the funding conditions are rationally related to its interest in selecting the messenger for its programs, expressing a preference for childbirth over abortion, ensuring its message is not diluted, and avoiding indirect subsidization of abortion providers. The State also contended that an abortion provider lacks a freestanding constitutional right to provide abortions, and the Act does not affect a woman's ability to obtain an abortion.","The Iowa Supreme Court reversed the district court's order, upholding the state law that prohibits abortion providers from receiving federal grant funding for sex education programs.",defendant,NA,NA,NA,NA,NA,infringed,NA,NA,infringed,NA,NA,NA
19-1644_Iowa_2021/06/18,19-1644,Iowa Citizens for Community Improvement v. State,Iowa,2021-06-18,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Iowa%20Citizens%20for%20Cmty.%20Improvement%20%20v.%20State%2C%20Iowa%20No.%2019-1644.pdf,"Whether the State of Iowa has an affirmative duty under the public trust doctrine to protect navigable waters from agricultural nonpoint source pollution, and whether the plaintiffs have standing to compel the State to enact mandatory pollution controls.","The plaintiffs argue that the State of Iowa violated the public trust doctrine by failing to protect the Raccoon River from agricultural pollution, leading to increased water treatment costs and impaired recreational use, and seek a mandatory remedial plan.","The defendants argue that the plaintiffs lack standing because their alleged injuries are speculative and not redressable by the court, and the issue is a nonjusticiable political question that should be resolved by the legislative branch.","The Supreme Court reversed the district court's order, concluding that the plaintiffs lacked standing and the issue was a nonjusticiable political question, and remanded with instructions to dismiss the petition.",defendant,infringed,infringed,NA,protected,NA,infringed,NA,NA,NA,NA,NA,infringed
20-0445_Iowa_2021/06/04,20-0445,State v. Sewell,Iowa,2021-06-04,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Sewell%2C%20Iowa%20No.%2020-0445.pdf,"Whether Iowa law or the Iowa Constitution guarantee a suspected drunk driver the right to a private phone consultation with counsel before deciding whether to take a blood alcohol test, with the plaintiff arguing for this right and the defendant arguing against it.","Sewell argues that Iowa Code section 804.20 and the Iowa Constitution (Article I, sections 10 and 9) guarantee a suspected drunk driver the right to a private phone consultation with counsel before deciding whether to take a blood alcohol test.","The State argues that Iowa Code section 804.20 does not provide a right to a private phone consultation, and the Iowa Constitution's right to counsel only attaches in criminal prosecutions, which do not commence before the decision to take a chemical test, thus no due process violation occurred.","The court affirmed the defendant's conviction and sentence, holding that Sewell was not entitled to a private phone consultation with counsel under either Iowa law or the Iowa Constitution, and his motion to suppress was properly denied.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
19-1276_Iowa_2021/05/28,19-1276,State v. Treptow,Iowa,2021-05-28,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Treptow%2C%20Iowa%20No.%2019-1276.pdf,"Whether Iowa Code sections 814.6 and 814.7, which limit direct appeals for guilty pleas and mandate postconviction relief for ineffective assistance of counsel claims, violate the separation of powers, equal protection, and due process doctrines, and whether the defendant has established good cause to pursue a direct appeal.","The State argued that Iowa Code sections 814.6 and 814.7 are constitutional, do not violate separation of powers, equal protection, or due process, and that Treptow failed to establish good cause for a direct appeal.","Treptow argued that Iowa Code sections 814.6 and 814.7 violate separation of powers, equal protection, and due process, and that he had good cause to appeal, especially regarding the factual basis of his guilty plea.","The court dismissed Treptow's appeal, ruling that he failed to establish good cause for a direct appeal and upholding the constitutionality of Iowa Code sections 814.6 and 814.7.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
19-1571_Iowa_2021/04/16,19-1571,Hrbek v. State,Iowa,2021-04-16,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Hrbek%20v.%20State%2C%20Iowa%20No.%2019-1571.pdf,"Whether Iowa Code section 822.3A, which prohibits represented postconviction-relief applicants from filing pro se supplemental documents, is applicable retrospectively and constitutional, or if it violates the separation of powers doctrine and an applicant's right to file such documents.","The plaintiff, John Hrbek, argued that the new law should not be applied retrospectively to his pending case and that it is unconstitutional, violating the separation of powers doctrine and his constitutional right to file pro se supplemental documents.","The defendant, State of Iowa, argued that the new law applies prospectively to all filings after its effective date, is constitutional, and does not violate the separation of powers or any constitutional right to hybrid representation.","The court affirmed the district court's order, ruling that Iowa Code section 822.3A applies to Hrbek's case and is constitutional, rejecting his claims that it violates the separation of powers or any constitutional right to file pro se supplemental documents.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
19-1598_Iowa_2021/02/05,19-1598,State ex rel. Dickey v. Besler,Iowa,2021-02-05,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20ex%20rel.%20Dickey%20v.%20Besler%2C%20Iowa%20No.%2019-1598.pdf,"Whether a citizen has standing to bring a quo warranto action challenging the timeliness of a judicial appointment when the appointing authorities (Governor and Chief Justice) have both accepted the appointment as timely, and whether such a challenge is justiciable.","The Governor failed to make a timely appointment, so Besler unlawfully holds office, and Dickey has standing as a citizen to challenge it, making the issue justiciable.","Dickey lacks standing, the Governor's appointment was timely, and the court should not intervene due to principles of comity and separation of powers, rendering the issue nonjusticiable.","The court affirmed the district court's judgment, concluding that the case presents a nonjusticiable controversy because both the Governor and the Chief Justice deferred to and accepted the view that the appointment was timely.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
19-1259_Iowa_2021/02/05,19-1259,State v. Thompson,Iowa,2021-02-05,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Thompson%2C%20Iowa%20No.%2019-1259.pdf,"Whether Iowa Code section 814.6A, which prohibits represented defendants from filing pro se documents, violates the separation of powers doctrine, with the plaintiff arguing it is unconstitutional and the defendant arguing it is a proper exercise of legislative authority.",Thompson argued that Iowa Code section 814.6A is unconstitutional because it violates the separation of powers doctrine and impairs the essential functioning of appellate courts by denying a defendant's right to present legal claims.,The State argued that Iowa Code section 814.6A is a proper exercise of the legislative department's constitutional authority to regulate practice and procedure in Iowa's courts and does not violate the separation of powers.,"The court affirmed Thompson's convictions for attempting to obtain a prescription drug by deceit and rejected his constitutional challenge to Iowa Code section 814.6A, upholding the law.",defendant,NA,NA,NA,infringed,NA,NA,NA,NA,NA,infringed,NA,NA
